T	Y
1.0	0.03999899280351117
2.0	0.040003397938813266
3.0	0.04000037252651523
4.0	0.03998511913464582
5.0	0.03998967964851746
6.0	0.040008127997278764
7.0	0.039998518362217246
8.0	0.040019323864953896
9.0	0.04001211473455544
10.0	0.04001131715340611
11.0	0.04001208418300385
12.0	0.04000439057845804
13.0	0.04001015759999244
14.0	0.040001920773086494
15.0	0.03999706698524081
16.0	0.04000146849083128
17.0	0.040005880332646536
18.0	0.03998518986963434
19.0	0.04000042458339705
20.0	0.039994647268020586
21.0	0.03998771450533606
22.0	0.039976589655279934
23.0	0.039983421918496936
24.0	0.039962603979740066
25.0	0.040049475112421185
