x	y
-1.1925e7	2.0e-11
-1.1875e7	0.0
-1.1825e7	0.0
-1.1775e7	0.0
-1.1725e7	0.0
-1.1675e7	0.0
-1.1625e7	0.0
-1.1575e7	0.0
-1.1525e7	0.0
-1.1475e7	0.0
-1.1425e7	0.0
-1.1375e7	0.0
-1.1325e7	2.0e-11
-1.1275e7	0.0
-1.1225e7	2.0e-11
-1.1175e7	0.0
-1.1125e7	0.0
-1.1075e7	0.0
-1.1025e7	0.0
-1.0975e7	0.0
-1.0925e7	0.0
-1.0875e7	0.0
-1.0825e7	0.0
-1.0775e7	0.0
-1.0725e7	0.0
-1.0675e7	0.0
-1.0625e7	0.0
-1.0575e7	0.0
-1.0525e7	2.0e-11
-1.0475e7	2.0e-11
-1.0425e7	0.0
-1.0375e7	0.0
-1.0325e7	0.0
-1.0275e7	4.0e-11
-1.0225e7	2.0e-11
-1.0175e7	4.0e-11
-1.0125e7	2.0e-11
-1.0075e7	2.0e-11
-1.0025e7	0.0
-9.975e6	6.0e-11
-9.925e6	2.0e-11
-9.875e6	0.0
-9.825e6	2.0e-11
-9.775e6	0.0
-9.725e6	2.0e-11
-9.675e6	0.0
-9.625e6	8.0e-11
-9.575e6	6.0e-11
-9.525e6	4.0e-11
-9.475e6	2.0e-11
-9.425e6	2.0e-11
-9.375e6	6.0e-11
-9.325e6	6.0e-11
-9.275e6	4.0e-11
-9.225e6	6.0e-11
-9.175e6	8.0e-11
-9.125e6	1.4e-10
-9.075e6	4.0e-11
-9.025e6	1.0e-10
-8.975e6	1.0e-10
-8.925e6	1.8e-10
-8.875e6	6.0e-11
-8.825e6	2.4e-10
-8.775e6	1.4e-10
-8.725e6	1.4e-10
-8.675e6	1.0e-10
-8.625e6	2.4e-10
-8.575e6	2.2e-10
-8.525e6	1.8e-10
-8.475e6	2.0e-10
-8.425e6	2.4e-10
-8.375e6	1.8e-10
-8.325e6	1.8e-10
-8.275e6	4.6e-10
-8.225e6	2.8e-10
-8.175e6	2.0e-10
-8.125e6	2.2e-10
-8.075e6	4.4e-10
-8.025e6	3.4e-10
-7.975e6	4.2e-10
-7.925e6	3.6e-10
-7.875e6	5.4e-10
-7.825e6	3.4e-10
-7.775e6	7.6e-10
-7.725e6	6.2e-10
-7.675e6	5.6e-10
-7.625e6	6.6e-10
-7.575e6	6.6e-10
-7.525e6	5.4e-10
-7.475e6	9.6e-10
-7.425e6	9.0e-10
-7.375e6	7.2e-10
-7.325e6	8.0e-10
-7.275e6	1.2e-9
-7.225e6	1.14e-9
-7.175e6	1.42e-9
-7.125e6	1.32e-9
-7.075e6	1.38e-9
-7.025e6	1.34e-9
-6.975e6	1.42e-9
-6.925e6	1.62e-9
-6.875e6	1.98e-9
-6.825e6	2.2e-9
-6.775e6	2.32e-9
-6.725e6	2.16e-9
-6.675e6	2.08e-9
-6.625e6	2.66e-9
-6.575e6	2.58e-9
-6.525e6	3.02e-9
-6.475e6	3.16e-9
-6.425e6	2.78e-9
-6.375e6	3.4e-9
-6.325e6	3.62e-9
-6.275e6	3.22e-9
-6.225e6	4.04e-9
-6.175e6	4.68e-9
-6.125e6	4.44e-9
-6.075e6	4.34e-9
-6.025e6	4.7e-9
-5.975e6	4.9e-9
-5.925e6	4.9e-9
-5.875e6	5.14e-9
-5.825e6	6.12e-9
-5.775e6	5.96e-9
-5.725e6	6.5e-9
-5.675e6	6.46e-9
-5.625e6	6.98e-9
-5.575e6	6.92e-9
-5.525e6	7.74e-9
-5.475e6	7.78e-9
-5.425e6	8.28e-9
-5.375e6	8.98e-9
-5.325e6	8.78e-9
-5.275e6	9.8e-9
-5.225e6	1.008e-8
-5.175e6	1.134e-8
-5.125e6	1.122e-8
-5.075e6	1.074e-8
-5.025e6	1.226e-8
-4.975e6	1.22e-8
-4.925e6	1.348e-8
-4.875e6	1.504e-8
-4.825e6	1.416e-8
-4.775e6	1.664e-8
-4.725e6	1.634e-8
-4.675e6	1.774e-8
-4.625e6	1.608e-8
-4.575e6	1.856e-8
-4.525e6	1.826e-8
-4.475e6	1.958e-8
-4.425e6	2.028e-8
-4.375e6	2.094e-8
-4.325e6	2.236e-8
-4.275e6	2.198e-8
-4.225e6	2.184e-8
-4.175e6	2.372e-8
-4.125e6	2.534e-8
-4.075e6	2.728e-8
-4.025e6	2.808e-8
-3.975e6	2.736e-8
-3.925e6	2.882e-8
-3.875e6	3.184e-8
-3.825e6	3.062e-8
-3.775e6	3.392e-8
-3.725e6	3.384e-8
-3.675e6	3.374e-8
-3.625e6	3.566e-8
-3.575e6	3.74e-8
-3.525e6	3.886e-8
-3.475e6	3.95e-8
-3.425e6	3.966e-8
-3.375e6	4.286e-8
-3.325e6	4.312e-8
-3.275e6	4.518e-8
-3.225e6	4.576e-8
-3.175e6	4.74e-8
-3.125e6	4.9e-8
-3.075e6	4.966e-8
-3.025e6	5.262e-8
-2.975e6	5.178e-8
-2.925e6	5.528e-8
-2.875e6	5.63e-8
-2.825e6	5.884e-8
-2.775e6	5.892e-8
-2.725e6	6.144e-8
-2.675e6	6.292e-8
-2.625e6	6.392e-8
-2.575e6	6.71e-8
-2.525e6	6.834e-8
-2.475e6	7.028e-8
-2.425e6	7.256e-8
-2.375e6	7.452e-8
-2.325e6	7.61e-8
-2.275e6	7.764e-8
-2.225e6	7.832e-8
-2.175e6	7.966e-8
-2.125e6	8.26e-8
-2.075e6	8.262e-8
-2.025e6	8.706e-8
-1.975e6	8.73e-8
-1.925e6	9.176e-8
-1.875e6	8.926e-8
-1.825e6	9.106e-8
-1.775e6	9.51e-8
-1.725e6	9.65e-8
-1.675e6	9.796e-8
-1.625e6	9.998e-8
-1.575e6	1.02e-7
-1.525e6	1.0382e-7
-1.475e6	1.0498e-7
-1.425e6	1.0556e-7
-1.375e6	1.0656e-7
-1.325e6	1.0988e-7
-1.275e6	1.1142e-7
-1.225e6	1.1534e-7
-1.175e6	1.1408e-7
-1.125e6	1.1864e-7
-1.075e6	1.207e-7
-1.025e6	1.2152e-7
-975000.0	1.231e-7
-925000.0	1.24e-7
-875000.0	1.2644e-7
-825000.0	1.2734e-7
-775000.0	1.2634e-7
-725000.0	1.3186e-7
-675000.0	1.2994e-7
-625000.0	1.3446e-7
-575000.0	1.3464e-7
-525000.0	1.3404e-7
-475000.0	1.35e-7
-425000.0	1.3894e-7
-375000.0	1.3998e-7
-325000.0	1.3856e-7
-275000.0	1.4088e-7
-225000.0	1.4162e-7
-175000.0	1.4256e-7
-125000.0	1.4522e-7
-75000.0	1.4764e-7
-25000.0	1.4714e-7
25000.0	1.4768e-7
75000.0	1.459e-7
125000.0	1.4778e-7
175000.0	1.4924e-7
225000.0	1.5338e-7
275000.0	1.49e-7
325000.0	1.526e-7
375000.0	1.532e-7
