T	Y
1.0	0.0399954671651751
2.0	0.03999532762869404
3.0	0.039997604910942765
4.0	0.03999658473365518
5.0	0.03999774779032409
6.0	0.039999719550857675
7.0	0.04000083225940069
8.0	0.039998215339191005
9.0	0.03999867706109173
10.0	0.03999795550561258
11.0	0.039999226275940054
12.0	0.04000031928472993
13.0	0.03999901938993861
14.0	0.039996069389596156
15.0	0.039997815154199964
16.0	0.039999817945521265
17.0	0.03999945262469855
18.0	0.03999712526502735
19.0	0.04000106279656528
20.0	0.040002973622907625
21.0	0.04000378817315102
22.0	0.040001789567897614
23.0	0.040003358174546075
24.0	0.03999771620766678
25.0	0.040022334182669095
