x	y
-1.0925e7	1.0e-6
-1.0875e7	2.0e-6
-1.0825e7	2.0e-6
-1.0775e7	2.0e-6
-1.0725e7	3.0e-6
-1.0675e7	3.0e-6
-1.0625e7	3.0e-6
-1.0575e7	3.0e-6
-1.0525e7	3.0e-6
-1.0475e7	3.0e-6
-1.0425e7	3.0e-6
-1.0375e7	3.0e-6
-1.0325e7	3.0e-6
-1.0275e7	3.0e-6
-1.0225e7	3.0e-6
-1.0175e7	3.0e-6
-1.0125e7	3.0e-6
-1.0075e7	4.0e-6
-1.0025e7	4.0e-6
-9.975e6	4.9999999999999996e-6
-9.925e6	6.999999999999999e-6
-9.875e6	6.999999999999999e-6
-9.825e6	8.0e-6
-9.775e6	9.0e-6
-9.725e6	1.1e-5
-9.675e6	1.2e-5
-9.625e6	1.3000000000000001e-5
-9.575e6	1.3000000000000001e-5
-9.525e6	1.4000000000000001e-5
-9.475e6	1.6000000000000003e-5
-9.425e6	1.7000000000000003e-5
-9.375e6	2.2000000000000003e-5
-9.325e6	2.4000000000000004e-5
-9.275e6	2.5000000000000005e-5
-9.225e6	2.8000000000000003e-5
-9.175e6	3.0000000000000004e-5
-9.125e6	3.0000000000000004e-5
-9.075e6	3.5000000000000004e-5
-9.025e6	3.8e-5
-8.975e6	3.9e-5
-8.925e6	4.3e-5
-8.875e6	4.9e-5
-8.825e6	5.4e-5
-8.775e6	5.9e-5
-8.725e6	6.7e-5
-8.675e6	7.3e-5
-8.625e6	7.999999999999999e-5
-8.575e6	8.499999999999999e-5
-8.525e6	9.199999999999999e-5
-8.475e6	0.00010199999999999999
-8.425e6	0.00010799999999999998
-8.375e6	0.00011599999999999999
-8.325e6	0.00012299999999999998
-8.275e6	0.00013599999999999997
-8.225e6	0.00014399999999999998
-8.175e6	0.00015399999999999998
-8.125e6	0.00017299999999999998
-8.075e6	0.00018399999999999997
-8.025e6	0.000198
-7.975e6	0.000217
-7.925e6	0.000234
-7.875e6	0.000254
-7.825e6	0.000276
-7.775e6	0.000301
-7.725e6	0.000326
-7.675e6	0.00036
-7.625e6	0.000386
-7.575e6	0.000412
-7.525e6	0.000442
-7.475e6	0.000466
-7.425e6	0.000506
-7.375e6	0.0005290000000000001
-7.325e6	0.000568
-7.275e6	0.0006090000000000001
-7.225e6	0.0006540000000000001
-7.175e6	0.000702
-7.125e6	0.000758
-7.075e6	0.000814
-7.025e6	0.0008690000000000001
-6.975e6	0.0009240000000000001
-6.925e6	0.000982
-6.875e6	0.001047
-6.825e6	0.0011149999999999999
-6.775e6	0.0011909999999999998
-6.725e6	0.0012879999999999999
-6.675e6	0.0013659999999999998
-6.625e6	0.0014489999999999998
-6.575e6	0.0015619999999999998
-6.525e6	0.0016709999999999997
-6.475e6	0.0017769999999999997
-6.425e6	0.0019129999999999998
-6.375e6	0.002021
-6.325e6	0.0021569999999999996
-6.275e6	0.0023179999999999997
-6.225e6	0.002473
-6.175e6	0.002614
-6.125e6	0.0027790000000000002
-6.075e6	0.0029730000000000004
-6.025e6	0.0031990000000000005
-5.975e6	0.0034150000000000005
-5.925e6	0.0036220000000000007
-5.875e6	0.0038270000000000005
-5.825e6	0.004071000000000001
-5.775e6	0.004325000000000001
-5.725e6	0.004583000000000001
-5.675e6	0.004861000000000001
-5.625e6	0.005163000000000001
-5.575e6	0.005481000000000001
-5.525e6	0.005831
-5.475e6	0.006177
-5.425e6	0.006531
-5.375e6	0.006925000000000001
-5.325e6	0.007325000000000001
-5.275e6	0.007734
-5.225e6	0.008144
-5.175e6	0.008623
-5.125e6	0.009099000000000001
-5.075e6	0.009620000000000002
-5.025e6	0.010120000000000002
-4.975e6	0.010715000000000002
-4.925e6	0.011331000000000003
-4.875e6	0.011914000000000003
-4.825e6	0.012582000000000003
-4.775e6	0.013232000000000002
-4.725e6	0.013907000000000003
-4.675e6	0.014623000000000002
-4.625e6	0.015354000000000003
-4.575e6	0.016180000000000003
-4.525e6	0.017060000000000002
-4.475e6	0.017895
-4.425e6	0.018852
-4.375e6	0.019755
-4.325e6	0.020778
-4.275e6	0.021787
-4.225e6	0.022859
-4.175e6	0.024014
-4.125e6	0.025161
-4.075e6	0.026394
-4.025e6	0.027697
-3.975e6	0.028947
-3.925e6	0.030277000000000002
-3.875e6	0.031702
-3.825e6	0.033237
-3.775e6	0.034751000000000004
-3.725e6	0.036333000000000004
-3.675e6	0.037996
-3.625e6	0.039645
-3.575e6	0.041402
-3.525e6	0.043265
-3.475e6	0.045162
-3.425e6	0.047123
-3.375e6	0.049228
-3.325e6	0.051329
-3.275e6	0.053577
-3.225e6	0.055834
-3.175e6	0.058079
-3.125e6	0.06043
-3.075e6	0.062871
-3.025e6	0.06542099999999999
-2.975e6	0.06805199999999999
-2.925e6	0.07074199999999999
-2.875e6	0.07361699999999999
-2.825e6	0.07637899999999999
-2.775e6	0.07924999999999999
-2.725e6	0.08232199999999999
-2.675e6	0.08537099999999999
-2.625e6	0.08856199999999999
-2.575e6	0.09179699999999999
-2.525e6	0.09514099999999999
-2.475e6	0.09856999999999999
-2.425e6	0.10207499999999999
-2.375e6	0.10563899999999998
-2.325e6	0.10932199999999999
-2.275e6	0.11308499999999999
-2.225e6	0.117116
-2.175e6	0.121099
-2.125e6	0.1252
-2.075e6	0.129387
-2.025e6	0.133732
-1.975e6	0.13815
-1.925e6	0.142715
-1.875e6	0.147394
-1.825e6	0.152167
-1.775e6	0.15681799999999999
-1.725e6	0.161631
-1.675e6	0.166712
-1.625e6	0.171643
-1.575e6	0.17665399999999998
-1.525e6	0.18205599999999997
-1.475e6	0.18745599999999996
-1.425e6	0.19291599999999995
-1.375e6	0.19850599999999996
-1.325e6	0.20407199999999995
-1.275e6	0.20978399999999994
-1.225e6	0.21552699999999994
-1.175e6	0.22136599999999995
-1.125e6	0.22719399999999995
-1.075e6	0.23320699999999994
-1.025e6	0.23939699999999994
-975000.0	0.24562699999999993
-925000.0	0.25201099999999993
-875000.0	0.2584739999999999
-825000.0	0.26498199999999994
-775000.0	0.27165399999999995
-725000.0	0.27843299999999993
-675000.0	0.2852159999999999
-625000.0	0.2921589999999999
-575000.0	0.29910399999999987
-525000.0	0.30597999999999986
-475000.0	0.31295799999999985
-425000.0	0.32010899999999987
-375000.0	0.3271729999999999
-325000.0	0.3344739999999999
-275000.0	0.3417889999999999
-225000.0	0.3491309999999999
-175000.0	0.3565089999999999
-125000.0	0.3639699999999999
-75000.0	0.3714769999999999
-25000.0	0.3790419999999999
25000.0	0.38660899999999987
75000.0	0.3944299999999999
125000.0	0.4022189999999999
175000.0	0.4100469999999999
225000.0	0.4175779999999999
275000.0	0.4255959999999999
325000.0	0.4335139999999999
375000.0	0.4414209999999999
425000.0	0.4493789999999999
475000.0	0.4573379999999999
525000.0	0.46507199999999993
575000.0	0.47294499999999995
625000.0	0.48084499999999997
675000.0	0.48886699999999994
725000.0	0.49675099999999994
775000.0	0.5047339999999999
825000.0	0.5126329999999999
875000.0	0.5205279999999999
925000.0	0.5285409999999999
975000.0	0.5364789999999999
1.025e6	0.544352
1.075e6	0.552121
1.125e6	0.559933
1.175e6	0.567655
1.225e6	0.575423
1.275e6	0.583356
1.325e6	0.590938
1.375e6	0.598668
1.425e6	0.606393
1.475e6	0.613937
1.525e6	0.621424
1.575e6	0.628939
1.625e6	0.6364920000000001
1.675e6	0.643915
1.725e6	0.6514220000000001
1.775e6	0.65858
1.825e6	0.665555
1.875e6	0.672674
1.925e6	0.679745
1.975e6	0.6867620000000001
2.025e6	0.6937250000000001
2.075e6	0.7005620000000001
2.125e6	0.7072980000000001
2.175e6	0.714057
2.225e6	0.720713
2.275e6	0.727279
2.325e6	0.733839
2.375e6	0.740341
2.425e6	0.7466820000000001
2.475e6	0.752958
2.525e6	0.759102
2.575e6	0.7651610000000001
2.625e6	0.7711730000000001
2.675e6	0.7770110000000001
2.725e6	0.7828780000000001
2.775e6	0.7885670000000001
2.825e6	0.7941540000000001
2.875e6	0.7997120000000001
2.925e6	0.8051440000000001
2.975e6	0.810529
3.025e6	0.8158550000000001
3.075e6	0.8210700000000001
3.125e6	0.8262670000000001
3.175e6	0.8312530000000001
3.225e6	0.8361920000000002
3.275e6	0.8409600000000002
3.325e6	0.8456770000000001
3.375e6	0.8503060000000001
3.425e6	0.8548980000000002
3.475e6	0.8591940000000001
3.525e6	0.8635260000000001
3.575e6	0.8677940000000002
3.625e6	0.8719200000000001
3.675e6	0.8760230000000001
3.725e6	0.8799820000000002
3.775e6	0.8837700000000002
3.825e6	0.8875920000000002
3.875e6	0.8912920000000002
3.925e6	0.8949280000000002
3.975e6	0.8984720000000002
4.025e6	0.9018450000000001
4.075e6	0.9051600000000001
4.125e6	0.9084260000000001
4.175e6	0.9116500000000001
4.225e6	0.9147590000000001
4.275e6	0.9177700000000001
4.325e6	0.920772
4.375e6	0.923609
4.425e6	0.926467
4.475e6	0.929161
4.525e6	0.931739
4.575e6	0.934238
4.625e6	0.93677
4.675e6	0.939175
4.725e6	0.941562
4.775e6	0.943719
4.825e6	0.945913
4.875e6	0.948047
4.925e6	0.950027
4.975e6	0.9520019999999999
5.025e6	0.953965
5.075e6	0.9558629999999999
5.125e6	0.9576609999999999
5.175e6	0.9593379999999999
5.225e6	0.9610159999999999
5.275e6	0.9625809999999999
5.325e6	0.9640489999999999
5.375e6	0.9655569999999999
5.425e6	0.9670029999999998
5.475e6	0.9684189999999998
5.525e6	0.9698329999999998
5.575e6	0.9711409999999998
5.625e6	0.9723569999999998
5.675e6	0.9735869999999998
5.725e6	0.9747529999999998
5.775e6	0.9758669999999997
5.825e6	0.9769259999999997
5.875e6	0.9779899999999997
5.925e6	0.9789579999999997
5.975e6	0.9799489999999996
6.025e6	0.9808959999999997
6.075e6	0.9817359999999996
6.125e6	0.9826549999999996
6.175e6	0.9834539999999996
6.225e6	0.9842139999999996
6.275e6	0.9849639999999996
6.325e6	0.9856939999999996
6.375e6	0.9864129999999997
6.425e6	0.9871069999999996
6.475e6	0.9877419999999997
6.525e6	0.9883189999999997
6.575e6	0.9888909999999997
6.625e6	0.9894659999999997
6.675e6	0.9899819999999997
6.725e6	0.9904959999999997
6.775e6	0.9909609999999998
6.825e6	0.9914119999999997
6.875e6	0.9918559999999997
6.925e6	0.9922479999999997
6.975e6	0.9926509999999997
7.025e6	0.9930279999999997
7.075e6	0.9934379999999997
7.125e6	0.9937929999999997
7.175e6	0.9940799999999997
7.225e6	0.9944069999999997
7.275e6	0.9947209999999997
7.325e6	0.9949999999999998
7.375e6	0.9952769999999997
7.425e6	0.9955359999999998
7.475e6	0.9958179999999998
7.525e6	0.9960519999999997
7.575e6	0.9962599999999997
7.625e6	0.9964599999999997
7.675e6	0.9966899999999996
7.725e6	0.9968759999999997
7.775e6	0.9970399999999997
7.825e6	0.9972169999999997
7.875e6	0.9973699999999996
7.925e6	0.9975169999999997
7.975e6	0.9976519999999997
8.025e6	0.9977779999999996
8.075e6	0.9978989999999996
8.125e6	0.9980479999999996
8.175e6	0.9981609999999996
8.225e6	0.9982739999999997
8.275e6	0.9983849999999996
8.325e6	0.9984849999999996
8.375e6	0.9985719999999996
8.425e6	0.9986599999999995
8.475e6	0.9987329999999995
8.525e6	0.9988049999999995
8.575e6	0.9988679999999995
8.625e6	0.9989339999999995
8.675e6	0.9990149999999995
8.725e6	0.9990909999999995
8.775e6	0.9991449999999995
8.825e6	0.9991989999999995
8.875e6	0.9992549999999994
8.925e6	0.9992959999999994
8.975e6	0.9993299999999994
9.025e6	0.9993599999999994
9.075e6	0.9993999999999994
9.125e6	0.9994379999999994
9.175e6	0.9994789999999993
9.225e6	0.9995189999999994
9.275e6	0.9995589999999994
9.325e6	0.9995739999999994
9.375e6	0.9995989999999995
9.425e6	0.9996269999999995
9.475e6	0.9996629999999995
9.525e6	0.9996899999999995
9.575e6	0.9997079999999995
9.625e6	0.9997299999999995
9.675e6	0.9997509999999995
9.725e6	0.9997649999999995
9.775e6	0.9997819999999995
9.825e6	0.9997959999999995
9.875e6	0.9998049999999995
9.925e6	0.9998129999999995
9.975e6	0.9998289999999995
1.0025e7	0.9998409999999995
1.0075e7	0.9998499999999996
1.0125e7	0.9998659999999996
1.0175e7	0.9998829999999996
1.0225e7	0.9998879999999997
1.0275e7	0.9998959999999997
1.0325e7	0.9999049999999997
1.0375e7	0.9999089999999997
1.0425e7	0.9999199999999997
1.0475e7	0.9999289999999997
1.0525e7	0.9999289999999997
1.0575e7	0.9999339999999998
1.0625e7	0.9999399999999997
1.0675e7	0.9999409999999997
1.0725e7	0.9999449999999998
1.0775e7	0.9999489999999998
1.0825e7	0.9999529999999998
1.0875e7	0.9999569999999998
1.0925e7	0.9999589999999997
1.0975e7	0.9999609999999997
1.1025e7	0.9999609999999997
1.1075e7	0.9999649999999997
1.1125e7	0.9999669999999996
1.1175e7	0.9999699999999996
1.1225e7	0.9999729999999996
1.1275e7	0.9999749999999995
1.1325e7	0.9999759999999995
1.1375e7	0.9999779999999995
1.1425e7	0.9999789999999995
1.1475e7	0.9999799999999995
1.1525e7	0.9999809999999996
1.1575e7	0.9999829999999995
1.1625e7	0.9999849999999995
1.1675e7	0.9999889999999995
1.1725e7	0.9999889999999995
1.1775e7	0.9999889999999995
1.1825e7	0.9999889999999995
1.1875e7	0.9999889999999995
1.1925e7	0.9999909999999994
1.1975e7	0.9999909999999994
1.2025e7	0.9999909999999994
1.2075e7	0.9999919999999994
1.2125e7	0.9999929999999995
1.2175e7	0.9999929999999995
1.2225e7	0.9999929999999995
1.2275e7	0.9999939999999995
1.2325e7	0.9999939999999995
1.2375e7	0.9999939999999995
1.2425e7	0.9999959999999994
1.2475e7	0.9999959999999994
1.2525e7	0.9999959999999994
1.2575e7	0.9999959999999994
1.2625e7	0.9999969999999995
1.2675e7	0.9999969999999995
1.2725e7	0.9999969999999995
1.2775e7	0.9999979999999995
1.2825e7	0.9999979999999995
1.2875e7	0.9999979999999995
1.2925e7	0.9999979999999995
1.2975e7	0.9999979999999995
1.3025e7	0.9999979999999995
1.3075e7	0.9999989999999995
1.3125e7	0.9999989999999995
1.3175e7	0.9999989999999995
1.3225e7	0.9999989999999995
1.3275e7	0.9999989999999995
1.3325e7	0.9999989999999995
1.3375e7	0.9999989999999995
1.3425e7	0.9999989999999995
1.3475e7	0.9999989999999995
1.3525e7	0.9999989999999995
1.3575e7	0.9999989999999995
1.3625e7	0.9999989999999995
1.3675e7	0.9999999999999996
