T	Y
1.0	-0.0031125646835474877
2.0	-0.002363893957029878
3.0	-0.001773143683478487
4.0	-0.0011475001192935708
5.0	-0.0006999938638174927
6.0	-0.00012440977265196218
7.0	0.00031527402848425395
8.0	0.0007390769078841133
9.0	0.0010677945943897565
10.0	0.0013694316012214588
11.0	0.0015159030945069152
12.0	0.0017517789874380504
13.0	0.001838284601054535
14.0	0.0019105846546045857
15.0	0.001905469781994483
16.0	0.0018548259024833286
17.0	0.0017584978145944105
18.0	0.0014671568796096393
19.0	0.00127877051560836
20.0	0.0008199164287133118
21.0	0.000362515046583238
22.0	-0.00028141072254603966
23.0	-0.001242457611498736
24.0	-0.0028996391924626455
25.0	-0.006310267232844113
