T	Y
1.0	0.014096458397959716
2.0	0.013996829699038872
3.0	0.013874694039716695
4.0	0.01376960386302255
5.0	0.013660866335046026
6.0	0.013548754241177295
7.0	0.013459418300356837
8.0	0.013358533530268028
9.0	0.013240261425567586
10.0	0.01314401144910701
11.0	0.013034677960265162
12.0	0.012936825164243694
13.0	0.012822119767972708
14.0	0.012723482271905156
15.0	0.01263716327071768
16.0	0.012543760966479934
17.0	0.01245261156080641
18.0	0.012370350257394653
19.0	0.012269656800012295
20.0	0.012175223408855185
21.0	0.012068505261174747
22.0	0.011967988653937703
23.0	0.011862550765051922
24.0	0.01176156680607265
25.0	0.011662466703785361
26.0	0.011586315277286137
27.0	0.011497619421028674
28.0	0.011416917887916605
29.0	0.011326991686218809
30.0	0.01124251211338381
31.0	0.011151501946046322
32.0	0.011064748606517434
33.0	0.010982529958094421
34.0	0.010917483818210819
35.0	0.010855261589682723
36.0	0.010756725145041508
37.0	0.010691664874109736
38.0	0.010615592821039693
39.0	0.010537545679029106
40.0	0.010441955656126104
41.0	0.010377091160299858
42.0	0.010297733851859137
43.0	0.010231707174182628
44.0	0.010154648711839737
45.0	0.010128628489091998
46.0	0.010066070200311753
47.0	0.010004979052794469
48.0	0.009955775218990746
49.0	0.00990521024576352
50.0	0.00988207342354487
51.0	0.009814085208538798
52.0	0.009751517050336316
53.0	0.009708535367938793
54.0	0.009650109721686083
55.0	0.009574660246470518
56.0	0.009520549223723791
57.0	0.009459751218466789
58.0	0.009409817291622585
59.0	0.009340245396406367
60.0	0.009275186066601807
61.0	0.009227712915799042
62.0	0.009158590487952962
63.0	0.009090139354348062
64.0	0.009039646487678403
65.0	0.008985611983786302
66.0	0.008929422366737313
67.0	0.008861106880776428
68.0	0.008818725349409183
69.0	0.008736999996473522
70.0	0.008714961052615381
71.0	0.008676570169882793
72.0	0.008613666152885202
73.0	0.008564513000486246
74.0	0.008514649536555672
75.0	0.008456902465491722
76.0	0.008408755939390788
77.0	0.008340070918505145
78.0	0.008291458192176143
79.0	0.008218460170577374
80.0	0.00812252634454144
81.0	0.008065968820134719
82.0	0.007996253559620968
83.0	0.007901601133506063
84.0	0.007848590975716132
85.0	0.007757326150578629
86.0	0.0076567512205823075
87.0	0.0076113290864014945
88.0	0.007534395907480695
89.0	0.007468029555378734
90.0	0.007403477645857817
91.0	0.007301454254585546
92.0	0.007209299332855338
93.0	0.007116159234284792
94.0	0.007013080751738828
95.0	0.006885951057266013
96.0	0.006665470100727158
97.0	0.006489127726780162
98.0	0.006318209362941884
99.0	0.005750311185037035
100.0	0.005204601472318271
