T	Y
1.0	0.04216726893758239
2.0	0.04204715892641896
3.0	0.0419125407770224
4.0	0.04176828744653146
5.0	0.041637324501834494
6.0	0.04152696548559318
7.0	0.04137393624429598
8.0	0.04126395735419108
9.0	0.041129029880675856
10.0	0.04095050428917405
11.0	0.04079628211992314
12.0	0.04062694142683651
13.0	0.04045811132420493
14.0	0.04026701050404507
15.0	0.04008591439256919
16.0	0.03989705479584661
17.0	0.039670936705491384
18.0	0.03940765449873121
19.0	0.039157473027597665
20.0	0.03884362599710232
21.0	0.03846769290248228
22.0	0.03801665797153229
23.0	0.0374262243334127
24.0	0.036471510637649376
25.0	0.03462993551925542
