x	y
-5.65e6	1.0e-5
-5.63e6	1.0e-5
-5.61e6	1.0e-5
-5.59e6	2.0e-5
-5.57e6	2.0e-5
-5.55e6	2.0e-5
-5.53e6	2.0e-5
-5.51e6	2.0e-5
-5.49e6	2.0e-5
-5.47e6	2.0e-5
-5.45e6	2.0e-5
-5.43e6	2.0e-5
-5.41e6	2.0e-5
-5.39e6	2.0e-5
-5.37e6	2.0e-5
-5.35e6	2.0e-5
-5.33e6	2.0e-5
-5.31e6	2.0e-5
-5.29e6	2.0e-5
-5.27e6	2.0e-5
-5.25e6	2.0e-5
-5.23e6	2.0e-5
-5.21e6	2.0e-5
-5.19e6	2.0e-5
-5.17e6	2.0e-5
-5.15e6	2.0e-5
-5.13e6	2.0e-5
-5.11e6	2.0e-5
-5.09e6	2.0e-5
-5.07e6	2.0e-5
-5.05e6	2.0e-5
-5.03e6	2.0e-5
-5.01e6	2.0e-5
-4.99e6	2.0e-5
-4.97e6	2.0e-5
-4.95e6	2.0e-5
-4.93e6	2.0e-5
-4.91e6	2.0e-5
-4.89e6	2.0e-5
-4.87e6	2.0e-5
-4.85e6	2.0e-5
-4.83e6	2.0e-5
-4.81e6	2.0e-5
-4.79e6	2.0e-5
-4.77e6	2.0e-5
-4.75e6	2.0e-5
-4.73e6	2.0e-5
-4.71e6	2.0e-5
-4.69e6	2.0e-5
-4.67e6	2.0e-5
-4.65e6	2.0e-5
-4.63e6	2.0e-5
-4.61e6	2.0e-5
-4.59e6	2.0e-5
-4.57e6	2.0e-5
-4.55e6	3.0000000000000004e-5
-4.53e6	3.0000000000000004e-5
-4.51e6	4.0e-5
-4.49e6	4.0e-5
-4.47e6	4.0e-5
-4.45e6	4.0e-5
-4.43e6	4.0e-5
-4.41e6	4.0e-5
-4.39e6	4.0e-5
-4.37e6	4.0e-5
-4.35e6	4.0e-5
-4.33e6	4.0e-5
-4.31e6	5.0e-5
-4.29e6	5.0e-5
-4.27e6	6.0e-5
-4.25e6	7.000000000000001e-5
-4.23e6	7.000000000000001e-5
