T	Y
1.0	-0.004132907040806835
2.0	-0.0033866997795603954
3.0	-0.0027995346740816857
4.0	-0.002157793914869033
5.0	-0.001697169733216812
6.0	-0.0010979977556489218
7.0	-0.0006206226147448743
8.0	-0.00016677208966373036
9.0	0.0002036980375206554
10.0	0.0005734091382573817
11.0	0.0007795583762305464
12.0	0.0010917729109614221
13.0	0.0012685034658792768
14.0	0.0014525476846815946
15.0	0.0015609932920756797
16.0	0.0016428856378466472
17.0	0.0017205884267113836
18.0	0.0016177735844771016
19.0	0.0016550938241226207
20.0	0.0014485217017947902
21.0	0.001309085706984063
22.0	0.001057739982565531
23.0	0.0006493583163815764
24.0	-0.00014709289127702585
25.0	-0.0018249395926209777
