T	Y
1.0	0.012870699422944516
2.0	0.012774571030092677
3.0	0.012685893269829739
4.0	0.012583064052654231
5.0	0.012502599262064283
6.0	0.012407048792444137
7.0	0.012318510525969946
8.0	0.012227047679814865
9.0	0.012147222511645978
10.0	0.012054615575306307
11.0	0.011996827650659911
12.0	0.011907916477399852
13.0	0.011830444893485968
14.0	0.011761067403687465
15.0	0.011684271186814846
16.0	0.011606341194459385
17.0	0.01154740042778276
18.0	0.0114800064395222
19.0	0.011408295753056786
20.0	0.011347121919593882
21.0	0.011274702175665898
22.0	0.01119415001948226
23.0	0.01113997508999498
24.0	0.01105972064073894
25.0	0.011005218681752601
26.0	0.010945144472927236
27.0	0.010874862102947426
28.0	0.010814647655190125
29.0	0.010744984223415103
30.0	0.010687121164393767
31.0	0.010636714566501074
32.0	0.010568390429821106
33.0	0.01049612045305922
34.0	0.010446314862054471
35.0	0.010398661097990931
36.0	0.010356411721185257
37.0	0.01030749975589973
38.0	0.010237539027665292
39.0	0.010176499904716401
40.0	0.010122129048889003
41.0	0.010073675697440344
42.0	0.010013044227392735
43.0	0.009955370889895296
44.0	0.009923628673918857
45.0	0.009876036650015019
46.0	0.00984214661271328
47.0	0.009797800732903025
48.0	0.00974971231016172
49.0	0.00971356839369215
50.0	0.009682797556930982
51.0	0.00965007805932707
52.0	0.009598080770368632
53.0	0.009567978939799293
54.0	0.009534713871812385
55.0	0.009498758566717214
56.0	0.009474957922648505
57.0	0.00943954551845281
58.0	0.009395130829101575
59.0	0.00935460514129586
60.0	0.00932034187483125
61.0	0.00928388518209105
62.0	0.009245690731404183
63.0	0.009229850774390869
64.0	0.009183511142877137
65.0	0.0091255237056622
66.0	0.009095822544817075
67.0	0.009066279690717965
68.0	0.009036236849014426
69.0	0.009001599232169907
70.0	0.008978364273155941
71.0	0.00895377428303471
72.0	0.008927080672569391
73.0	0.008889374466166985
74.0	0.008856770914646091
75.0	0.0088394210233646
76.0	0.008829899817720052
77.0	0.008797391585412175
78.0	0.008773283194229448
79.0	0.008756603635038041
80.0	0.008728058082674656
81.0	0.00870884179309168
82.0	0.00870249212661831
83.0	0.00868315938622349
84.0	0.008661947857425523
85.0	0.008653340413114033
86.0	0.008637579883739602
87.0	0.008645189129174748
88.0	0.008634200824742243
89.0	0.008626384900433716
90.0	0.008621987086035472
91.0	0.008602939582126068
92.0	0.00860688525545021
93.0	0.008599809453305352
94.0	0.008587646881723249
95.0	0.008571441769971417
96.0	0.008554290259824467
97.0	0.008557641390749321
98.0	0.00855677159231077
99.0	0.008556021674844747
100.0	0.008543261135000146
