x	y
-4.405e6	1.0e-5
-4.395e6	2.0e-5
-4.385e6	3.0000000000000004e-5
-4.375e6	3.0000000000000004e-5
-4.365e6	3.0000000000000004e-5
-4.355e6	3.0000000000000004e-5
-4.345e6	3.0000000000000004e-5
-4.335e6	4.0e-5
-4.325e6	4.0e-5
-4.315e6	4.0e-5
-4.305e6	4.0e-5
-4.295e6	4.0e-5
-4.285e6	4.0e-5
-4.275e6	5.0e-5
-4.265e6	5.0e-5
-4.255e6	6.0e-5
-4.245e6	7.000000000000001e-5
-4.235e6	7.000000000000001e-5
-4.225e6	7.000000000000001e-5
-4.215e6	7.000000000000001e-5
-4.205e6	7.000000000000001e-5
-4.195e6	8.0e-5
-4.185e6	8.0e-5
-4.175e6	8.0e-5
-4.165e6	9.0e-5
-4.155e6	9.0e-5
-4.145e6	0.0001
-4.135e6	0.0001
-4.125e6	0.00011
-4.115e6	0.00011
-4.105e6	0.00011
-4.095e6	0.00011
-4.085e6	0.00011
-4.075e6	0.00011
-4.065e6	0.00011
-4.055e6	0.00011
-4.045e6	0.00011
-4.035e6	0.00012
-4.025e6	0.00012
-4.015e6	0.00013000000000000002
-4.005e6	0.00013000000000000002
-3.995e6	0.00013000000000000002
-3.985e6	0.00013000000000000002
-3.975e6	0.00015000000000000001
-3.965e6	0.00015000000000000001
-3.955e6	0.00015000000000000001
-3.945e6	0.00016
-3.935e6	0.00016
-3.925e6	0.00016
-3.915e6	0.00016
-3.905e6	0.00016
-3.895e6	0.00016
-3.885e6	0.00016
-3.875e6	0.00017
-3.865e6	0.00018
-3.855e6	0.0002
-3.845e6	0.0002
-3.835e6	0.00022
-3.825e6	0.00022
-3.815e6	0.00024
-3.805e6	0.00024
-3.795e6	0.00026000000000000003
-3.785e6	0.00026000000000000003
-3.775e6	0.00026000000000000003
-3.765e6	0.00027000000000000006
-3.755e6	0.00027000000000000006
-3.745e6	0.00027000000000000006
-3.735e6	0.0002800000000000001
-3.725e6	0.0002800000000000001
-3.715e6	0.0002900000000000001
-3.705e6	0.0002900000000000001
-3.695e6	0.0003100000000000001
-3.685e6	0.0003100000000000001
-3.675e6	0.0003100000000000001
-3.665e6	0.00032000000000000013
-3.655e6	0.00033000000000000016
-3.645e6	0.00033000000000000016
-3.635e6	0.00033000000000000016
-3.625e6	0.0003400000000000002
-3.615e6	0.0003500000000000002
-3.605e6	0.0003900000000000002
-3.595e6	0.00040000000000000024
-3.585e6	0.00040000000000000024
-3.575e6	0.00042000000000000023
-3.565e6	0.00043000000000000026
-3.555e6	0.00045000000000000026
-3.545e6	0.00045000000000000026
-3.535e6	0.00045000000000000026
-3.525e6	0.0004800000000000003
-3.515e6	0.0004900000000000003
-3.505e6	0.0005200000000000003
-3.495e6	0.0005400000000000003
-3.485e6	0.0005500000000000004
-3.475e6	0.0005500000000000004
-3.465e6	0.0005500000000000004
-3.455e6	0.0005500000000000004
-3.445e6	0.0005600000000000004
-3.435e6	0.0005700000000000004
