T	Y
1.0	-0.008404802431465082
2.0	-0.007160266074837558
3.0	-0.005771260581536888
4.0	-0.004479914053594006
5.0	-0.003364162279617
6.0	-0.0023531191077887023
7.0	-0.0015029782666921565
8.0	-0.0006203182248264508
9.0	0.00023457552716883018
10.0	0.0009636524491096268
11.0	0.0016681697935121212
12.0	0.002261318812937209
13.0	0.002611146698559108
14.0	0.002946487194663061
15.0	0.00325607438047619
16.0	0.0034449472568802014
17.0	0.003441194610068289
18.0	0.0033925244402154414
19.0	0.0035424753183110544
20.0	0.0032147174276787177
21.0	0.0028553898472552727
22.0	0.002286118138620681
23.0	0.0012264029358355424
24.0	-0.000347141548043349
25.0	-0.0033412322628901814
