T	Y
1.0	0.04743813971625241
2.0	0.04643035385736258
3.0	0.04555976682194543
4.0	0.04464810057330365
5.0	0.04392185529612701
6.0	0.04309819818123465
7.0	0.04235377353112355
8.0	0.04168243900998386
9.0	0.04108579224479491
10.0	0.04042636393727493
11.0	0.03996791449503702
12.0	0.03940119703602066
13.0	0.038973731571563086
14.0	0.038533397366066806
15.0	0.03818867447220886
16.0	0.037866579429673114
17.0	0.03752035121722996
18.0	0.037322751051891805
19.0	0.0370168601480823
20.0	0.03688544580550191
21.0	0.036636524105337964
22.0	0.036441356909183924
23.0	0.036288356774643614
24.0	0.03618953284595176
25.0	0.03612254360220435
