T	Y
1.0	0.03990554885645123
2.0	0.03988121341945164
3.0	0.03987267632627223
4.0	0.03985114128057454
5.0	0.03991723766153016
6.0	0.03991645668160127
7.0	0.039935305707329276
8.0	0.03993689950240547
9.0	0.03992957195223601
10.0	0.03994860540029516
11.0	0.04000778252984836
12.0	0.04002915099468434
13.0	0.040016708899759675
14.0	0.04006388942303601
15.0	0.04006849395593687
16.0	0.040062019350903456
17.0	0.04007478751794917
18.0	0.040068128637079016
19.0	0.0400563550170231
20.0	0.040086395996815294
21.0	0.04010746525083078
22.0	0.04008128837913034
23.0	0.04010244221936444
24.0	0.04009128084910854
25.0	0.039989154190383625
