x	y
-2.765e6	1.0e-11
-2.755e6	0.0
-2.745e6	0.0
-2.735e6	0.0
-2.725e6	0.0
-2.715e6	0.0
-2.705e6	0.0
-2.695e6	1.0e-11
-2.685e6	0.0
-2.675e6	0.0
-2.665e6	0.0
-2.655e6	0.0
-2.645e6	0.0
-2.635e6	0.0
-2.625e6	0.0
-2.615e6	0.0
-2.605e6	0.0
-2.595e6	0.0
-2.585e6	0.0
-2.575e6	0.0
-2.565e6	0.0
-2.555e6	0.0
-2.545e6	0.0
-2.535e6	1.0e-11
-2.525e6	0.0
-2.515e6	0.0
-2.505e6	0.0
-2.495e6	0.0
-2.485e6	1.0e-11
-2.475e6	0.0
-2.465e6	0.0
-2.455e6	0.0
-2.445e6	0.0
-2.435e6	0.0
-2.425e6	0.0
-2.415e6	0.0
-2.405e6	1.0e-11
-2.395e6	0.0
-2.385e6	0.0
-2.375e6	0.0
-2.365e6	0.0
-2.355e6	0.0
-2.345e6	1.0e-11
-2.335e6	0.0
-2.325e6	0.0
-2.315e6	0.0
-2.305e6	0.0
-2.295e6	0.0
-2.285e6	0.0
-2.275e6	0.0
-2.265e6	0.0
-2.255e6	0.0
-2.245e6	0.0
-2.235e6	0.0
-2.225e6	0.0
-2.215e6	1.0e-11
-2.205e6	1.0e-11
-2.195e6	0.0
-2.185e6	0.0
-2.175e6	0.0
-2.165e6	0.0
-2.155e6	0.0
-2.145e6	0.0
-2.135e6	0.0
-2.125e6	0.0
-2.115e6	0.0
-2.105e6	1.0e-11
-2.095e6	0.0
-2.085e6	1.0e-11
-2.075e6	0.0
-2.065e6	2.0e-11
-2.055e6	0.0
-2.045e6	0.0
-2.035e6	0.0
-2.025e6	0.0
-2.015e6	1.0e-11
-2.005e6	0.0
-1.995e6	0.0
-1.985e6	2.0e-11
-1.975e6	2.0e-11
-1.965e6	2.0e-11
-1.955e6	2.0e-11
-1.945e6	2.0e-11
-1.935e6	0.0
-1.925e6	3.0e-11
-1.915e6	1.0e-11
-1.905e6	4.0e-11
-1.895e6	4.0e-11
-1.885e6	3.0e-11
-1.875e6	3.0e-11
-1.865e6	2.0e-11
-1.855e6	1.0e-11
-1.845e6	3.0e-11
-1.835e6	4.0e-11
-1.825e6	4.0e-11
-1.815e6	3.0e-11
-1.805e6	6.0e-11
-1.795e6	3.0e-11
-1.785e6	3.0e-11
-1.775e6	3.0e-11
-1.765e6	2.0e-11
-1.755e6	6.0e-11
-1.745e6	4.0e-11
-1.735e6	9.0e-11
-1.725e6	3.0e-11
-1.715e6	8.0e-11
-1.705e6	1.0e-10
-1.695e6	8.0e-11
-1.685e6	3.0e-11
-1.675e6	5.0e-11
-1.665e6	5.0e-11
-1.655e6	1.0e-10
-1.645e6	8.0e-11
-1.635e6	8.0e-11
-1.625e6	1.0e-10
-1.615e6	1.1e-10
-1.605e6	1.5e-10
-1.595e6	1.6e-10
-1.585e6	1.6e-10
-1.575e6	9.0e-11
-1.565e6	1.3e-10
-1.555e6	9.0e-11
-1.545e6	1.7e-10
-1.535e6	1.8e-10
-1.525e6	1.6e-10
-1.515e6	1.9e-10
-1.505e6	2.2e-10
-1.495e6	2.3e-10
-1.485e6	1.4e-10
-1.475e6	2.3e-10
-1.465e6	2.3e-10
-1.455e6	2.0e-10
-1.445e6	3.2e-10
-1.435e6	3.4e-10
-1.425e6	3.1e-10
-1.415e6	4.0e-10
-1.405e6	4.3e-10
-1.395e6	3.9e-10
-1.385e6	5.1e-10
-1.375e6	5.0e-10
-1.365e6	4.8e-10
-1.355e6	5.4e-10
-1.345e6	4.6e-10
-1.335e6	6.7e-10
-1.325e6	6.2e-10
-1.315e6	6.4e-10
-1.305e6	6.7e-10
-1.295e6	6.0e-10
-1.285e6	6.6e-10
-1.275e6	8.7e-10
-1.265e6	7.9e-10
-1.255e6	8.2e-10
-1.245e6	1.06e-9
-1.235e6	1.01e-9
-1.225e6	1.06e-9
-1.215e6	9.1e-10
-1.205e6	1.07e-9
-1.195e6	1.27e-9
-1.185e6	1.39e-9
-1.175e6	1.55e-9
-1.165e6	1.7e-9
-1.155e6	1.64e-9
-1.145e6	1.75e-9
-1.135e6	1.7e-9
-1.125e6	2.16e-9
-1.115e6	1.58e-9
-1.105e6	2.02e-9
-1.095e6	2.28e-9
-1.085e6	2.4e-9
-1.075e6	2.61e-9
-1.065e6	2.76e-9
-1.055e6	2.9e-9
-1.045e6	2.72e-9
-1.035e6	3.21e-9
-1.025e6	3.21e-9
-1.015e6	3.63e-9
-1.005e6	3.87e-9
-995000.0	4.01e-9
-985000.0	4.03e-9
-975000.0	4.42e-9
-965000.0	4.79e-9
-955000.0	5.09e-9
-945000.0	4.97e-9
-935000.0	5.22e-9
-925000.0	5.79e-9
-915000.0	6.07e-9
-905000.0	6.34e-9
-895000.0	7.17e-9
-885000.0	7.13e-9
-875000.0	8.01e-9
-865000.0	7.92e-9
-855000.0	8.86e-9
-845000.0	8.94e-9
-835000.0	1.012e-8
-825000.0	1.035e-8
-815000.0	1.018e-8
-805000.0	1.095e-8
-795000.0	1.205e-8
-785000.0	1.315e-8
-775000.0	1.268e-8
-765000.0	1.492e-8
-755000.0	1.563e-8
-745000.0	1.56e-8
-735000.0	1.735e-8
-725000.0	1.785e-8
-715000.0	1.854e-8
-705000.0	1.931e-8
-695000.0	2.082e-8
-685000.0	2.25e-8
-675000.0	2.395e-8
-665000.0	2.407e-8
-655000.0	2.605e-8
-645000.0	2.805e-8
-635000.0	2.906e-8
-625000.0	3.108e-8
-615000.0	3.267e-8
-605000.0	3.458e-8
-595000.0	3.604e-8
-585000.0	3.769e-8
-575000.0	3.999e-8
-565000.0	4.219e-8
-555000.0	4.466e-8
-545000.0	4.718e-8
-535000.0	5.078e-8
-525000.0	5.216e-8
-515000.0	5.537e-8
-505000.0	5.775e-8
-495000.0	6.179e-8
-485000.0	6.495e-8
-475000.0	6.729e-8
-465000.0	7.143e-8
-455000.0	7.551e-8
-445000.0	7.996e-8
-435000.0	8.426e-8
-425000.0	8.705e-8
-415000.0	9.244e-8
-405000.0	9.739e-8
-395000.0	1.0403e-7
-385000.0	1.0758e-7
-375000.0	1.125e-7
-365000.0	1.1965e-7
-355000.0	1.2599e-7
-345000.0	1.3286e-7
-335000.0	1.3935e-7
-325000.0	1.4903e-7
-315000.0	1.5351e-7
-305000.0	1.6257e-7
-295000.0	1.6843e-7
-285000.0	1.7939e-7
-275000.0	1.8842e-7
-265000.0	1.9606e-7
-255000.0	2.0565e-7
-245000.0	2.1643e-7
-235000.0	2.3048e-7
-225000.0	2.4142e-7
-215000.0	2.5276e-7
-205000.0	2.6563e-7
-195000.0	2.7421e-7
-185000.0	2.9188e-7
-175000.0	3.0558e-7
-165000.0	3.1861e-7
-155000.0	3.3766e-7
-145000.0	3.5522e-7
-135000.0	3.7051e-7
-125000.0	3.8604e-7
-115000.0	4.0348e-7
-105000.0	4.1857e-7
-95000.0	4.3732e-7
-85000.0	4.6076e-7
-75000.0	4.8125e-7
-65000.0	5.0274e-7
-55000.0	5.2753e-7
-45000.0	5.47e-7
-35000.0	5.7226e-7
-25000.0	5.9023e-7
-15000.0	6.2155e-7
-5000.0	6.4656e-7
5000.0	6.6801e-7
15000.0	6.9482e-7
25000.0	7.2078e-7
35000.0	7.4751e-7
45000.0	7.7859e-7
55000.0	8.0277e-7
65000.0	8.2933e-7
75000.0	8.5407e-7
85000.0	8.823e-7
95000.0	9.0869e-7
105000.0	9.2955e-7
115000.0	9.5453e-7
125000.0	9.8207e-7
135000.0	1.00515e-6
145000.0	1.02772e-6
155000.0	1.04827e-6
165000.0	1.07394e-6
175000.0	1.08724e-6
185000.0	1.10057e-6
195000.0	1.11974e-6
205000.0	1.13154e-6
215000.0	1.14625e-6
225000.0	1.16076e-6
235000.0	1.16658e-6
245000.0	1.17093e-6
255000.0	1.18533e-6
265000.0	1.18425e-6
275000.0	1.18967e-6
285000.0	1.19524e-6
295000.0	1.1911e-6
305000.0	1.18826e-6
315000.0	1.18042e-6
325000.0	1.1821e-6
335000.0	1.17353e-6
345000.0	1.16225e-6
355000.0	1.15753e-6
365000.0	1.147e-6
375000.0	1.13579e-6
385000.0	1.12587e-6
395000.0	1.10963e-6
405000.0	1.09787e-6
415000.0	1.08477e-6
425000.0	1.06812e-6
435000.0	1.05298e-6
445000.0	1.03626e-6
455000.0	1.02031e-6
465000.0	1.00283e-6
475000.0	9.8697e-7
485000.0	9.7351e-7
495000.0	9.4741e-7
505000.0	9.3868e-7
515000.0	9.1818e-7
525000.0	8.9998e-7
535000.0	8.8011e-7
545000.0	8.5515e-7
555000.0	8.3813e-7
565000.0	8.2745e-7
575000.0	8.1065e-7
585000.0	7.87e-7
595000.0	7.6651e-7
605000.0	7.5161e-7
615000.0	7.3251e-7
625000.0	7.1037e-7
635000.0	6.9498e-7
645000.0	6.7785e-7
655000.0	6.6187e-7
665000.0	6.4514e-7
675000.0	6.2598e-7
685000.0	6.126e-7
695000.0	5.9784e-7
705000.0	5.7919e-7
715000.0	5.6338e-7
725000.0	5.471e-7
735000.0	5.3677e-7
745000.0	5.2077e-7
755000.0	5.0874e-7
765000.0	4.9282e-7
775000.0	4.7732e-7
785000.0	4.6388e-7
795000.0	4.5093e-7
805000.0	4.41e-7
815000.0	4.2376e-7
825000.0	4.1711e-7
835000.0	4.0199e-7
845000.0	3.8623e-7
855000.0	3.7759e-7
865000.0	3.6625e-7
875000.0	3.5486e-7
885000.0	3.4612e-7
895000.0	3.368e-7
905000.0	3.2503e-7
915000.0	3.1464e-7
925000.0	3.0867e-7
935000.0	2.9625e-7
945000.0	2.8627e-7
955000.0	2.7556e-7
965000.0	2.6843e-7
975000.0	2.6078e-7
985000.0	2.5294e-7
995000.0	2.449e-7
1.005e6	2.3726e-7
1.015e6	2.3032e-7
1.025e6	2.2071e-7
1.035e6	2.184e-7
1.045e6	2.1163e-7
1.055e6	2.0244e-7
1.065e6	1.9488e-7
1.075e6	1.8882e-7
1.085e6	1.8432e-7
1.095e6	1.7759e-7
1.105e6	1.7206e-7
1.115e6	1.6434e-7
1.125e6	1.6402e-7
1.135e6	1.5378e-7
1.145e6	1.4633e-7
1.155e6	1.452e-7
1.165e6	1.404e-7
1.175e6	1.3531e-7
1.185e6	1.3225e-7
1.195e6	1.2674e-7
1.205e6	1.2187e-7
1.215e6	1.1916e-7
1.225e6	1.1375e-7
1.235e6	1.1073e-7
1.245e6	1.0731e-7
1.255e6	1.0285e-7
1.265e6	9.864e-8
1.275e6	9.533e-8
1.285e6	9.272e-8
1.295e6	8.908e-8
1.305e6	8.679e-8
1.315e6	8.162e-8
1.325e6	8.041e-8
1.335e6	7.829e-8
1.345e6	7.518e-8
1.355e6	7.253e-8
1.365e6	7.031e-8
1.375e6	6.798e-8
1.385e6	6.492e-8
1.395e6	6.363e-8
1.405e6	6.092e-8
1.415e6	5.823e-8
1.425e6	5.626e-8
1.435e6	5.483e-8
1.445e6	5.382e-8
1.455e6	5.085e-8
1.465e6	4.829e-8
1.475e6	4.693e-8
1.485e6	4.614e-8
1.495e6	4.374e-8
1.505e6	4.217e-8
1.515e6	3.98e-8
1.525e6	3.875e-8
1.535e6	3.755e-8
1.545e6	3.716e-8
1.555e6	3.505e-8
1.565e6	3.403e-8
1.575e6	3.262e-8
1.585e6	3.134e-8
1.595e6	3.092e-8
1.605e6	2.94e-8
1.615e6	2.804e-8
1.625e6	2.739e-8
1.635e6	2.576e-8
1.645e6	2.474e-8
1.655e6	2.438e-8
1.665e6	2.314e-8
1.675e6	2.287e-8
1.685e6	2.138e-8
1.695e6	2.032e-8
1.705e6	1.98e-8
1.715e6	1.871e-8
1.725e6	1.873e-8
1.735e6	1.734e-8
1.745e6	1.773e-8
1.755e6	1.691e-8
1.765e6	1.542e-8
1.775e6	1.518e-8
1.785e6	1.473e-8
1.795e6	1.447e-8
1.805e6	1.376e-8
1.815e6	1.265e-8
1.825e6	1.291e-8
1.835e6	1.207e-8
1.845e6	1.183e-8
1.855e6	1.158e-8
1.865e6	1.119e-8
1.875e6	1.02e-8
1.885e6	1.044e-8
1.895e6	9.34e-9
1.905e6	8.78e-9
1.915e6	8.65e-9
1.925e6	8.29e-9
1.935e6	7.45e-9
1.945e6	8.31e-9
1.955e6	7.69e-9
1.965e6	7.2e-9
1.975e6	6.98e-9
1.985e6	6.83e-9
1.995e6	6.47e-9
2.005e6	6.47e-9
2.015e6	5.93e-9
2.025e6	5.74e-9
2.035e6	5.32e-9
2.045e6	5.07e-9
2.055e6	4.89e-9
2.065e6	4.78e-9
2.075e6	5.1e-9
2.085e6	4.63e-9
2.095e6	4.82e-9
2.105e6	4.25e-9
2.115e6	3.99e-9
2.125e6	3.9e-9
2.135e6	3.33e-9
2.145e6	3.61e-9
2.155e6	3.37e-9
2.165e6	3.39e-9
2.175e6	3.3e-9
2.185e6	3.16e-9
2.195e6	3.11e-9
2.205e6	2.72e-9
2.215e6	2.52e-9
2.225e6	2.64e-9
2.235e6	2.25e-9
2.245e6	2.2e-9
2.255e6	2.25e-9
2.265e6	2.07e-9
2.275e6	2.22e-9
2.285e6	1.94e-9
2.295e6	2.16e-9
2.305e6	1.92e-9
2.315e6	1.78e-9
2.325e6	1.99e-9
