T	Y
1.0	-0.0041566414249387465
2.0	-0.0034940315747059303
3.0	-0.002810106577319088
4.0	-0.002157289693120415
5.0	-0.0016699812663113073
6.0	-0.0011088114557011308
7.0	-0.0006523590067954721
8.0	-0.00027200314846920204
9.0	0.00014364665405192795
10.0	0.0005582789611690911
11.0	0.0008384247300651931
12.0	0.0012083923102359229
13.0	0.0013490417575917693
14.0	0.0014755942462843577
15.0	0.0016001510380036083
16.0	0.0016678277619011223
17.0	0.0016786386916094811
18.0	0.0015689358996567246
19.0	0.0017316904898818583
20.0	0.0015177290966288323
21.0	0.0013763841318443631
22.0	0.0011138975214269597
23.0	0.0006107581649769309
24.0	-0.00027050126557442294
25.0	-0.001847666042392504
