T	Y
1.0	-0.006266625442891312
2.0	-0.00516172938371947
3.0	-0.004272490782685649
4.0	-0.0033029060156582607
5.0	-0.0025796774015271126
6.0	-0.0016932066467403306
7.0	-0.0009770424677441394
8.0	-0.00029969028995666114
9.0	0.00026337141238665096
10.0	0.0008120853326361102
11.0	0.0011550629324887027
12.0	0.001636422599081401
13.0	0.001895276662713094
14.0	0.002179963484043562
15.0	0.002346622389618677
16.0	0.0024781735006881647
17.0	0.0026034178204425024
18.0	0.002455299319551428
19.0	0.002495802856814104
20.0	0.0022134549728701977
21.0	0.0020173291402145604
22.0	0.0016325623403963124
23.0	0.0010439193384399123
24.0	-0.00010963295935574602
25.0	-0.002565762712106845
