T	Y
1.0	0.04161992766604128
2.0	0.04144603755034713
3.0	0.04138018635891178
4.0	0.04125235110866739
5.0	0.041141593081218064
6.0	0.04102122414336798
7.0	0.040884322341055046
8.0	0.04070899518188503
9.0	0.04062140292620687
10.0	0.04049159330583697
11.0	0.040414689400432725
12.0	0.04032539246451529
13.0	0.04016801660086952
14.0	0.039993063883557896
15.0	0.03989483617703793
16.0	0.03978108824883419
17.0	0.03960353673391096
18.0	0.03942541814531512
19.0	0.039373619637194934
20.0	0.039214454517292
21.0	0.039019226372506564
22.0	0.03877894297495687
23.0	0.03845907246232553
24.0	0.03792358411827377
25.0	0.03705742459943928
