T	Y
1.0	0.044950861268113214
2.0	0.04442457736949047
3.0	0.04411444517380496
4.0	0.04371781032359135
5.0	0.043351789696139204
6.0	0.04293721021675061
7.0	0.04249341537003537
8.0	0.0420808316296589
9.0	0.041810268366393684
10.0	0.04144338520210755
11.0	0.04116304979475526
12.0	0.040860555595105284
13.0	0.04043919594055991
14.0	0.0399985383757957
15.0	0.039649203806016865
16.0	0.039258950673280356
17.0	0.03877086757980986
18.0	0.038342750928437454
19.0	0.0381082713892134
20.0	0.03758359675938445
21.0	0.03702001737272495
22.0	0.03637207318473764
23.0	0.03541731670750303
24.0	0.034052390694487074
25.0	0.03163862658210337
