x	y
3.07865e7	1.0e-5
3.07875e7	1.0e-5
3.07885e7	1.0e-5
3.07895e7	1.0e-5
3.07905e7	1.0e-5
3.07915e7	1.0e-5
3.07925e7	1.0e-5
3.07935e7	2.0e-5
3.07945e7	3.0000000000000004e-5
3.07955e7	4.0e-5
3.07965e7	4.0e-5
3.07975e7	4.0e-5
3.07985e7	5.0e-5
3.07995e7	5.0e-5
3.08005e7	5.0e-5
3.08015e7	5.0e-5
3.08025e7	5.0e-5
3.08035e7	5.0e-5
3.08045e7	5.0e-5
3.08055e7	5.0e-5
3.08065e7	5.0e-5
3.08075e7	5.0e-5
3.08085e7	6.0e-5
3.08095e7	6.0e-5
3.08105e7	8.0e-5
3.08115e7	0.0001
3.08125e7	0.0001
3.08135e7	0.00011
3.08145e7	0.00011
3.08155e7	0.00015999999999999999
3.08165e7	0.00017999999999999998
3.08175e7	0.00019999999999999998
3.08185e7	0.00021999999999999998
3.08195e7	0.00021999999999999998
3.08205e7	0.00021999999999999998
3.08215e7	0.00022999999999999998
3.08225e7	0.00025
3.08235e7	0.00026000000000000003
3.08245e7	0.00027000000000000006
3.08255e7	0.00029000000000000006
3.08265e7	0.00033000000000000005
3.08275e7	0.00035000000000000005
3.08285e7	0.0003600000000000001
3.08295e7	0.00042000000000000007
3.08305e7	0.00046000000000000007
3.08315e7	0.00046000000000000007
3.08325e7	0.0004700000000000001
3.08335e7	0.0004900000000000001
3.08345e7	0.0005100000000000001
3.08355e7	0.0005100000000000001
3.08365e7	0.0005300000000000002
3.08375e7	0.0005600000000000002
3.08385e7	0.0005900000000000001
3.08395e7	0.0006300000000000001
3.08405e7	0.0007000000000000001
3.08415e7	0.0007300000000000001
3.08425e7	0.00084
3.08435e7	0.00087
3.08445e7	0.00091
3.08455e7	0.00095
3.08465e7	0.001
3.08475e7	0.00107
3.08485e7	0.00112
3.08495e7	0.0011799999999999998
3.08505e7	0.0012299999999999998
3.08515e7	0.0013599999999999997
3.08525e7	0.0014299999999999996
3.08535e7	0.0014799999999999995
3.08545e7	0.0015499999999999995
3.08555e7	0.0015999999999999994
3.08565e7	0.0017199999999999993
3.08575e7	0.0017999999999999993
3.08585e7	0.0019199999999999994
3.08595e7	0.0019999999999999996
3.08605e7	0.0021399999999999995
3.08615e7	0.0022299999999999993
3.08625e7	0.0024099999999999994
3.08635e7	0.0024899999999999996
3.08645e7	0.0026199999999999995
3.08655e7	0.0027699999999999995
3.08665e7	0.0028899999999999993
3.08675e7	0.0030699999999999994
3.08685e7	0.0032199999999999993
3.08695e7	0.0033699999999999993
3.08705e7	0.003499999999999999
3.08715e7	0.003589999999999999
3.08725e7	0.0036699999999999992
3.08735e7	0.003829999999999999
3.08745e7	0.003959999999999999
3.08755e7	0.004089999999999999
3.08765e7	0.004309999999999999
3.08775e7	0.004429999999999999
3.08785e7	0.0045899999999999995
3.08795e7	0.00471
3.08805e7	0.00494
3.08815e7	0.00513
3.08825e7	0.00538
3.08835e7	0.00566
3.08845e7	0.0059
3.08855e7	0.00615
3.08865e7	0.00639
3.08875e7	0.0065899999999999995
3.08885e7	0.00684
3.08895e7	0.00714
3.08905e7	0.0075
3.08915e7	0.007719999999999999
3.08925e7	0.00801
3.08935e7	0.00825
3.08945e7	0.0085
3.08955e7	0.008790000000000001
3.08965e7	0.00919
3.08975e7	0.00952
3.08985e7	0.00982
3.08995e7	0.01016
3.09005e7	0.0105
3.09015e7	0.010870000000000001
3.09025e7	0.011340000000000001
3.09035e7	0.01182
3.09045e7	0.01234
3.09055e7	0.01288
3.09065e7	0.013470000000000001
3.09075e7	0.013940000000000001
3.09085e7	0.01434
3.09095e7	0.0147
3.09105e7	0.01524
3.09115e7	0.01584
3.09125e7	0.01643
3.09135e7	0.017
3.09145e7	0.017660000000000002
3.09155e7	0.01838
3.09165e7	0.01901
3.09175e7	0.0197
3.09185e7	0.020419999999999997
3.09195e7	0.021189999999999997
3.09205e7	0.021929999999999998
3.09215e7	0.022739999999999996
3.09225e7	0.023679999999999996
3.09235e7	0.024479999999999995
3.09245e7	0.025479999999999996
3.09255e7	0.026349999999999995
3.09265e7	0.027299999999999994
3.09275e7	0.028169999999999994
3.09285e7	0.029219999999999993
3.09295e7	0.03027999999999999
3.09305e7	0.03122999999999999
3.09315e7	0.03226999999999999
3.09325e7	0.03321999999999999
3.09335e7	0.034269999999999995
3.09345e7	0.03521
3.09355e7	0.0364
3.09365e7	0.03751
3.09375e7	0.03876
3.09385e7	0.040170000000000004
3.09395e7	0.041600000000000005
3.09405e7	0.04283000000000001
3.09415e7	0.04422000000000001
3.09425e7	0.04542000000000001
3.09435e7	0.04692000000000001
3.09445e7	0.04819000000000001
3.09455e7	0.04974000000000001
3.09465e7	0.05121000000000001
3.09475e7	0.05279000000000001
3.09485e7	0.05448000000000001
3.09495e7	0.055990000000000005
3.09505e7	0.05745000000000001
3.09515e7	0.05918000000000001
3.09525e7	0.06101000000000001
3.09535e7	0.06301000000000001
3.09545e7	0.06463
3.09555e7	0.06658
3.09565e7	0.06845
3.09575e7	0.07055
3.09585e7	0.07254000000000001
3.09595e7	0.07443000000000001
3.09605e7	0.07660000000000002
3.09615e7	0.07878000000000002
3.09625e7	0.08067000000000002
3.09635e7	0.08301000000000001
3.09645e7	0.08519000000000002
3.09655e7	0.08749000000000001
3.09665e7	0.08960000000000001
3.09675e7	0.09181000000000002
3.09685e7	0.09402000000000002
3.09695e7	0.09611000000000001
3.09705e7	0.09865000000000002
3.09715e7	0.10119000000000002
3.09725e7	0.10376000000000002
3.09735e7	0.10636000000000002
3.09745e7	0.10897000000000003
3.09755e7	0.11154000000000003
3.09765e7	0.11432000000000003
3.09775e7	0.11723000000000003
3.09785e7	0.12017000000000003
3.09795e7	0.12301000000000002
3.09805e7	0.12616000000000002
3.09815e7	0.12924000000000002
3.09825e7	0.13224000000000002
3.09835e7	0.13543000000000002
3.09845e7	0.13859000000000002
3.09855e7	0.14159000000000002
