T	Y
1.0	-0.004733566361187033
2.0	-0.0036425961828092587
3.0	-0.0027625154002333258
4.0	-0.001828793483360909
5.0	-0.0011360352703688598
6.0	-0.00028809473891423104
7.0	0.00036455313961927804
8.0	0.000987953169948659
9.0	0.001483485623305185
10.0	0.001924804779844018
11.0	0.002175033770393943
12.0	0.0025387194827300452
13.0	0.0026635538701677564
14.0	0.0027853844161717517
15.0	0.00278633481315136
16.0	0.0027259833785655413
17.0	0.0025972067436468432
18.0	0.0021847064482260065
19.0	0.0019016726299052045
20.0	0.0012693750031729026
21.0	0.0006326369020841008
22.0	-0.0002900358755477811
23.0	-0.0016368791314570683
24.0	-0.003959522529514044
25.0	-0.008743365197540154
