T	Y
1.0	0.012027954252867902
2.0	0.01198452461111704
3.0	0.011930010694242795
4.0	0.011885561112341663
5.0	0.011840331319886422
6.0	0.011792887236078412
7.0	0.011756414937911465
8.0	0.01171210807459224
9.0	0.011658114868110338
10.0	0.011613115808690103
11.0	0.011557998753652906
12.0	0.011512504107288426
13.0	0.011457514354076123
14.0	0.01141232203282312
15.0	0.011371611117518885
16.0	0.011328190571968157
17.0	0.011282506720117783
18.0	0.011242697812060389
19.0	0.01119184202752351
20.0	0.01114716251777108
21.0	0.011094712093931607
22.0	0.011042055790634388
23.0	0.010988412828578374
24.0	0.010935727581164992
25.0	0.01088979568954118
26.0	0.01085239780395379
27.0	0.01081097203237912
28.0	0.010770433965196379
29.0	0.010724744279120766
30.0	0.010680891737631934
31.0	0.010630939904193785
32.0	0.010583509040163261
33.0	0.010539224879158086
34.0	0.010506767279740219
35.0	0.010474415661050994
36.0	0.010424454749719207
37.0	0.01039116937159708
38.0	0.010354235599641683
39.0	0.010312342290790649
40.0	0.010262975832609607
41.0	0.01022987643103686
42.0	0.010193448933881084
43.0	0.010160756931819696
44.0	0.010122095058570094
45.0	0.010113754182484154
46.0	0.010080640215960569
47.0	0.01005466370521073
48.0	0.01002751206228219
49.0	0.009995621205806883
50.0	0.00998469043931245
51.0	0.00994848856775478
52.0	0.009915919558890571
53.0	0.009896362495253934
54.0	0.00986606273727786
55.0	0.009829469743327225
56.0	0.009802376376673357
57.0	0.00976505906591751
58.0	0.009744469982435045
59.0	0.009706720950710828
60.0	0.009674688629698038
61.0	0.009648690411586745
62.0	0.009606494115770104
63.0	0.009573678083468594
64.0	0.009542001242516572
65.0	0.009509078164483258
66.0	0.009474993237610706
67.0	0.00943649465564088
68.0	0.009412525943327178
69.0	0.009371012902611239
70.0	0.009360679035027688
71.0	0.009334741708376858
72.0	0.009298464763411741
73.0	0.009270561419970257
74.0	0.009238578006565065
75.0	0.009209662893129236
76.0	0.00918267964616224
77.0	0.009151297510187999
78.0	0.009121014057106377
79.0	0.009082955417155333
80.0	0.009025540698833968
81.0	0.008993044014838879
82.0	0.008951343483424674
83.0	0.008889797997160064
84.0	0.008858313172326248
85.0	0.008799014519723038
86.0	0.008738044654916993
87.0	0.008717242443850482
88.0	0.008664750213538778
89.0	0.00863041205903586
90.0	0.008596578248632906
91.0	0.008539608175484553
92.0	0.008481947674257919
93.0	0.008429921304397866
94.0	0.008369026759359004
95.0	0.008286564197159287
96.0	0.008160205848917312
97.0	0.008083004926144567
98.0	0.00797594945767771
99.0	0.0076352879571318436
100.0	0.0072605703633402685
