x	y
-63000.0	5.0e-9
-61000.0	0.0
-59000.0	0.0
-57000.0	0.0
-55000.0	0.0
-53000.0	0.0
-51000.0	0.0
-49000.0	0.0
-47000.0	0.0
-45000.0	0.0
-43000.0	0.0
-41000.0	0.0
-39000.0	0.0
-37000.0	0.0
-35000.0	0.0
-33000.0	0.0
-31000.0	0.0
-29000.0	0.0
-27000.0	0.0
-25000.0	0.0
-23000.0	0.0
-21000.0	0.0
-19000.0	0.0
-17000.0	0.0
-15000.0	0.0
-13000.0	0.0
-11000.0	0.0
-9000.0	0.0
-7000.0	0.0
-5000.0	0.0
-3000.0	0.0
-1000.0	0.0
1000.0	0.0
3000.0	0.0
5000.0	0.0
7000.0	0.0
9000.0	0.0
11000.0	0.0
13000.0	0.0
15000.0	0.0
17000.0	0.0
19000.0	0.0
21000.0	0.0
23000.0	0.0
25000.0	0.0
27000.0	0.0
29000.0	0.0
31000.0	0.0
33000.0	0.0
35000.0	0.0
37000.0	0.0
39000.0	0.0
41000.0	0.0
43000.0	0.0
45000.0	0.0
47000.0	0.0
49000.0	0.0
51000.0	0.0
53000.0	0.0
55000.0	0.0
57000.0	0.0
59000.0	0.0
61000.0	5.0e-9
63000.0	0.0
65000.0	0.0
67000.0	0.0
69000.0	0.0
71000.0	0.0
73000.0	0.0
75000.0	0.0
77000.0	0.0
79000.0	5.0e-9
81000.0	0.0
83000.0	0.0
85000.0	0.0
87000.0	0.0
89000.0	0.0
91000.0	0.0
93000.0	5.0e-9
95000.0	0.0
97000.0	0.0
99000.0	0.0
101000.0	0.0
103000.0	0.0
105000.0	0.0
107000.0	0.0
109000.0	0.0
111000.0	0.0
113000.0	0.0
115000.0	0.0
117000.0	0.0
119000.0	0.0
121000.0	0.0
123000.0	0.0
125000.0	0.0
127000.0	0.0
129000.0	0.0
131000.0	1.0e-8
133000.0	1.0e-8
135000.0	0.0
137000.0	0.0
139000.0	0.0
141000.0	0.0
143000.0	5.0e-9
145000.0	0.0
147000.0	5.0e-9
149000.0	0.0
151000.0	1.0e-8
153000.0	0.0
155000.0	0.0
157000.0	5.0e-9
159000.0	5.0e-9
161000.0	0.0
163000.0	1.0e-8
165000.0	5.0e-9
167000.0	1.0e-8
169000.0	5.0e-9
171000.0	0.0
173000.0	0.0
175000.0	5.0e-9
177000.0	1.0e-8
179000.0	5.0e-9
181000.0	0.0
183000.0	0.0
185000.0	0.0
187000.0	5.0e-9
189000.0	1.0e-8
191000.0	5.0e-9
193000.0	5.0e-9
195000.0	5.0e-9
197000.0	5.0e-9
199000.0	1.0e-8
201000.0	5.0e-9
203000.0	0.0
205000.0	5.0e-9
207000.0	0.0
209000.0	2.0e-8
211000.0	5.0e-9
213000.0	0.0
215000.0	1.5e-8
217000.0	1.5e-8
219000.0	0.0
221000.0	5.0e-9
223000.0	0.0
225000.0	0.0
227000.0	1.0e-8
229000.0	1.5e-8
231000.0	0.0
233000.0	0.0
235000.0	5.0e-9
237000.0	2.0e-8
239000.0	0.0
241000.0	1.0e-8
243000.0	5.0e-9
245000.0	1.5e-8
247000.0	5.0e-9
249000.0	1.5e-8
251000.0	2.5e-8
253000.0	1.0e-8
255000.0	1.0e-8
257000.0	1.5e-8
259000.0	1.5e-8
261000.0	1.0e-8
263000.0	2.0e-8
265000.0	1.0e-8
267000.0	2.5e-8
269000.0	1.5e-8
271000.0	0.0
273000.0	2.0e-8
275000.0	1.0e-8
277000.0	2.5e-8
279000.0	3.0e-8
281000.0	3.0e-8
283000.0	3.5e-8
285000.0	2.5e-8
287000.0	1.0e-8
289000.0	2.5e-8
291000.0	3.5e-8
293000.0	1.0e-8
295000.0	2.0e-8
297000.0	1.5e-8
299000.0	4.0e-8
301000.0	2.5e-8
303000.0	1.5e-8
305000.0	3.5e-8
307000.0	3.5e-8
309000.0	2.0e-8
311000.0	3.0e-8
313000.0	2.5e-8
315000.0	4.0e-8
317000.0	2.5e-8
319000.0	2.5e-8
321000.0	3.5e-8
