T	Y
1.0	0.043280655060414334
2.0	0.042935999554904646
3.0	0.04274988609597278
4.0	0.04249046419962825
5.0	0.04225237886405529
6.0	0.0419894845654535
7.0	0.04170109860274742
8.0	0.04140954961702838
9.0	0.04122875723642349
10.0	0.040983948617152426
11.0	0.04080595836837123
12.0	0.04060926439079547
13.0	0.04032290227830489
14.0	0.040008849754327
15.0	0.03978831799812058
16.0	0.03953397982055134
17.0	0.03919882056308187
18.0	0.03889213528466372
19.0	0.03874866855866023
20.0	0.03840430361474996
21.0	0.03801351323280587
22.0	0.037555947588438686
23.0	0.036899844279468914
24.0	0.03591923221020312
25.0	0.03427603964367654
