T	Y
1.0	0.0425643600123521
2.0	0.04244916494393349
3.0	0.04233198120779863
4.0	0.04218691302824138
5.0	0.04207073637195889
6.0	0.041912172453421784
7.0	0.04176769674467118
8.0	0.041631775791704004
9.0	0.041474920518350465
10.0	0.04127127995644724
11.0	0.0411284840362158
12.0	0.04094190285690648
13.0	0.04073292581458648
14.0	0.04051791598737538
15.0	0.040286595900646295
16.0	0.04002566463636805
17.0	0.039744909962214206
18.0	0.03942480256794411
19.0	0.0390573447983129
20.0	0.03866139914806865
21.0	0.03805540532833484
22.0	0.03740589802288653
23.0	0.03659388558181652
24.0	0.035155663039201895
25.0	0.03260620129024272
