T	Y
1.0	0.04432557503270492
2.0	0.0440664599003327
3.0	0.04378662313846694
4.0	0.04350060045401008
5.0	0.043221861432309515
6.0	0.04297378840858269
7.0	0.042669047559607806
8.0	0.042421515917867976
9.0	0.042153586839184666
10.0	0.04179579553849639
11.0	0.041483817589543934
12.0	0.04115297602345871
13.0	0.04081201617261762
14.0	0.04044398202067139
15.0	0.040094144254203344
16.0	0.03972140533215644
17.0	0.03927884903182437
18.0	0.038789907931501444
19.0	0.03829563066369066
20.0	0.03770536223421522
21.0	0.0369990391519212
22.0	0.036159946186637884
23.0	0.03504589916314488
24.0	0.03328989365348912
25.0	0.029812276369360236
